Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Vonn Bell,7,1,0,1,0,1,1,0,1,20.8,20.8,5.4%,CIN,7,2019
2,Marlon Humphrey,4,1,0,0,0,0,1,1,1,19.3,19.3,5.0%,BAL,7,2019
3,Tracy Walker III,6,1,0,0,0,1,0,0,1,18.8,18.8,1.7%,FA,7,2019
4,Patrick Peterson,7,0,1,0,0,1,0,0,1,18.5,18.5,0.8%,FA,7,2019
5,Logan Ryan,5,3,0,3,0,1,0,0,1,18.3,18.3,1.3%,FA,7,2019
6,Roderic Teamer,6,0,0,1,1,0,0,0,1,18.0,18.0,0.0%,NO,7,2019
7,Pierre Desir,6,1,0,2,1,0,0,0,1,17.8,17.8,0.0%,FA,7,2019
8,Tre'Davious White,4,1,0,1,1,1,0,0,1,17.3,17.3,5.3%,LAR,7,2019
9,Jordan Poyer,7,2,0,0,0,0,0,0,1,17.0,17.0,26.5%,MIA,7,2019
10,C.J. Gardner-Johnson,6,0,0,2,0,0,0,0,1,17.0,17.0,16.2%,PHI,7,2019
11,Shawn Williams,7,1,0,0,0,0,0,0,1,16.3,16.3,10.0%,FA,7,2019
12,Ronnie Harrison Jr.,2,1,0,2,1,0,1,0,1,15.8,15.8,0.6%,IND,7,2019
13,Jalen Mills,4,4,0,1,1,0,0,0,1,15.5,15.5,0.6%,NYG,7,2019
14,Damontae Kazee,6,2,0,0,0,0,0,0,1,15.5,15.5,1.2%,PIT,7,2019
15,Jessie Bates III,8,4,0,0,0,0,0,0,1,15.0,15.0,68.8%,ATL,7,2019
16,Troy Apke,5,1,0,1,1,0,0,0,1,14.8,14.8,0.0%,FA,7,2019
17,Justin Simmons,7,1,0,2,0,0,0,0,1,14.3,14.3,11.3%,FA,7,2019
18,Marcus Peters,1,0,0,1,1,0,0,1,1,14.0,14.0,1.2%,FA,7,2019
19,Adrian Amos,6,2,0,2,0,0,0,0,1,13.5,13.5,0.2%,FA,7,2019
20,Daryl Worley,7,0,0,0,0,0,0,0,1,13.0,13.0,0.0%,FA,7,2019
21,Brandon Carr,6,0,0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,7,2019
22,Brian Poole,6,0,0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,7,2019
