Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Stephon Gilmore,2,0,0,4,2,0,0,1,1,25.0,25.0,1.2%,FA,15,2019
2,Sean Murphy-Bunting,8,0,0,1,1,0,0,1,1,24.5,24.5,10.5%,ARI,15,2019
3,Jaire Alexander,8,0,0,2,1,0,0,0,1,22.5,22.5,8.6%,GB,15,2019
4,Harrison Smith,5,1,0,1,1,0,1,0,1,21.3,21.3,18.5%,MIN,15,2019
5,Tre'Davious White,3,1,0,2,2,0,0,0,1,20.8,20.8,5.3%,LAR,15,2019
6,Patrick Peterson,7,0,0,3,1,0,0,0,1,20.0,20.0,0.8%,FA,15,2019
7,J.C. Jackson,3,0,0,3,2,0,0,0,1,19.0,19.0,1.4%,FA,15,2019
8,Sam Beal,8,3,0,1,0,0,0,0,1,18.3,18.3,0.0%,FA,15,2019
9,Jourdan Lewis,6,1,1,1,0,0,0,0,1,17.8,17.8,1.8%,DAL,15,2019
10,Avonte Maddox,4,0,1,2,0,1,0,0,1,17.0,17.0,2.0%,PHI,15,2019
11,Justin Simmons,6,2,0,1,1,0,0,0,1,17.0,17.0,11.3%,FA,15,2019
12,C.J. Gardner-Johnson,6,2,0,1,0,0,0,0,1,17.0,17.0,16.2%,PHI,15,2019
13,Rock Ya-Sin,8,2,0,0,0,0,0,0,1,16.0,16.0,0.6%,SF,15,2019
14,Terrell Edmunds,10,1,0,0,0,0,0,0,1,15.8,15.8,1.1%,JAC,15,2019
15,Danny Johnson,9,1,0,1,0,0,0,0,1,15.8,15.8,0.0%,FA,15,2019
16,Steven Nelson,6,0,0,1,1,0,0,0,1,15.5,15.5,0.0%,FA,15,2019
17,Trae Waynes,3,0,0,0,0,1,1,0,1,15.0,15.0,0.0%,FA,15,2019
18,Kenny Vaccaro,3,3,0,2,1,0,0,0,1,14.8,14.8,4.0%,FA,15,2019
19,Levi Wallace,5,1,0,1,1,0,0,0,1,14.8,14.8,2.2%,DEN,15,2019
20,Logan Ryan,6,2,0,0,0,1,0,0,1,14.5,14.5,1.3%,FA,15,2019
21,Tyrann Mathieu,5,0,1,2,0,0,0,0,1,14.5,14.5,9.9%,NO,15,2019
22,Emmanuel Moseley,7,0,0,1,0,0,0,0,1,14.5,14.5,1.2%,DET,15,2019
23,Jordan Poyer,2,1,0,1,1,0,1,0,1,14.3,14.3,26.5%,MIA,15,2019
24,Trayvon Mullen Jr.,6,1,0,3,0,0,0,0,1,14.3,14.3,0.0%,BAL,15,2019
25,Mike Hughes,4,0,0,2,1,0,0,0,1,14.0,14.0,1.2%,ATL,15,2019
26,Damarious Randall,7,1,0,0,0,0,0,0,1,13.8,13.8,0.0%,FA,15,2019
27,Chandon Sullivan,5,1,0,1,0,1,0,0,1,13.8,13.8,0.0%,FA,15,2019
28,Anthony Harris,2,2,0,1,1,0,0,0,1,13.5,13.5,0.0%,FA,15,2019
29,Julian Love,4,1,0,1,0,0,0,0,1,13.3,13.3,33.6%,SEA,15,2019
30,Tramon Williams Sr.,5,0,0,1,0,0,1,0,1,13.0,13.0,0.0%,FA,15,2019
31,Tre Flowers,5,1,0,0,0,1,0,0,1,12.3,12.3,0.0%,JAC,15,2019
32,Isaiah Oliver,7,2,0,0,0,0,0,0,1,12.0,12.0,0.4%,NYJ,15,2019
33,Darryl Roberts,7,0,0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,15,2019
34,Marcell Harris,4,2,0,3,0,0,0,0,1,12.0,12.0,0.0%,FA,15,2019
35,Khari Willis,6,4,0,0,0,0,0,0,1,12.0,12.0,0.1%,FA,15,2019
36,Greedy Williams,7,2,0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,15,2019
37,Nik Needham,3,1,0,1,1,0,0,0,1,11.8,11.8,0.2%,MIA,15,2019
38,Nevin Lawson,4,4,0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,15,2019
39,DeAndre Baker,5,1,0,2,0,0,0,0,1,11.3,11.3,0.0%,FA,15,2019
40,Chidobe Awuzie,5,1,0,2,0,0,0,0,1,11.3,11.3,2.2%,TEN,15,2019
41,Jamal Perry,4,5,0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,15,2019
42,Ronnie Harrison Jr.,6,1,0,1,0,0,0,0,1,11.3,11.3,0.6%,IND,15,2019
43,Juan Thornhill,2,2,0,1,1,0,0,0,1,11.0,11.0,3.9%,CLE,15,2019
44,Derwin James Jr.,6,2,0,0,0,0,0,0,1,10.5,10.5,75.7%,LAC,15,2019
45,Chris Harris Jr.,6,0,0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,15,2019
46,Tracy Walker III,5,2,0,1,0,0,0,0,1,10.5,10.5,1.7%,FA,15,2019
47,Rashaan Melvin,5,2,0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,15,2019
48,Michael Davis,4,1,0,2,0,0,0,0,1,9.8,9.8,1.0%,WAS,15,2019
49,Justin Reid,5,1,0,1,0,0,0,0,1,9.8,9.8,33.2%,KC,15,2019
50,Taylor Rapp,3,7,0,0,0,0,0,0,1,9.8,9.8,7.9%,BUF,15,2019
51,Tre Boston,2,0,0,1,1,0,0,0,1,9.5,9.5,1.0%,FA,15,2019
52,Darious Williams,4,1,0,0,0,0,0,0,1,9.3,9.3,10.5%,LAR,15,2019
53,Ross Cockrell,4,1,0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,15,2019
54,Marlon Humphrey,4,0,0,2,0,0,0,0,1,9.0,9.0,5.0%,BAL,15,2019
55,Budda Baker,5,2,0,0,0,0,0,0,1,9.0,9.0,36.4%,ARI,15,2019
56,Sheldrick Redwine,5,2,0,0,0,0,0,0,1,9.0,9.0,0.2%,DAL,15,2019
57,Eric Reid,6,0,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,15,2019
58,Tavon Wilson,6,0,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,15,2019
59,Jimmy Smith,5,0,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,15,2019
60,Blidi Wreh-Wilson,2,0,0,4,0,0,0,0,1,9.0,9.0,0.0%,FA,15,2019
61,Antoine Bethea,5,0,0,1,0,0,0,0,1,9.0,9.0,28.0%,FA,15,2019
62,Bradley McDougald,4,2,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,15,2019
63,Adrian Amos,4,0,0,0,0,0,0,0,1,8.5,8.5,0.2%,FA,15,2019
64,Jalen Thompson,3,0,0,0,0,0,1,0,1,8.5,8.5,16.8%,ARI,15,2019
65,Juston Burris,3,0,0,1,0,0,0,0,1,8.5,8.5,0.0%,FA,15,2019
66,B.W. Webb,3,0,0,1,0,0,0,0,1,8.5,8.5,0.0%,FA,15,2019
67,Quandre Diggs,3,5,0,0,0,0,0,0,1,8.3,8.3,2.9%,FA,15,2019
68,Rodney McLeod Jr.,5,1,0,0,0,0,0,0,1,8.3,8.3,0.4%,CLE,15,2019
69,Taron Johnson,5,1,0,0,0,0,0,0,1,8.3,8.3,31.2%,BUF,15,2019
70,Eli Apple,5,1,0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,15,2019
71,Damontae Kazee,4,3,0,0,0,0,0,0,1,8.3,8.3,1.2%,PIT,15,2019
72,Andrew Adams,1,0,0,1,1,0,0,0,1,8.0,8.0,4.0%,FA,15,2019
73,Chuck Clark,1,0,0,1,1,0,0,0,1,8.0,8.0,5.6%,NYJ,15,2019
74,Marcus Maye,5,0,0,0,0,0,0,0,1,7.5,7.5,2.1%,MIA,15,2019
75,Eddie Jackson,5,0,0,0,0,0,0,0,1,7.5,7.5,3.5%,FA,15,2019
76,Jamel Dean,3,0,0,2,0,0,0,0,1,7.5,7.5,13.2%,TB,15,2019
77,Charvarius Ward,4,2,0,0,0,0,0,0,1,7.5,7.5,30.5%,SF,15,2019
78,Fabian Moreau,3,2,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,15,2019
79,Chris Jones,3,1,0,1,0,0,0,0,1,6.8,6.8,0.0%,FA,15,2019
80,Mike Hilton,1,1,0,0,0,0,1,0,1,6.3,6.3,11.1%,CIN,15,2019
81,Corey Ballentine,3,0,0,1,0,0,0,0,1,6.0,6.0,0.6%,GB,15,2019
82,Adrian Colbert,3,2,0,0,0,0,0,0,1,6.0,6.0,0.0%,CHI,15,2019
83,Nate Brooks,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
84,Montae Nicholson,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
85,Eric Weddle,3,2,0,0,0,0,0,0,1,6.0,6.0,11.0%,FA,15,2019
86,Delano Hill,3,2,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
87,James Bradberry IV,3,2,0,0,0,0,0,0,1,6.0,6.0,2.0%,PHI,15,2019
88,Tye Smith,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
89,Landon Collins,3,2,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
90,Carlton Davis III,3,0,0,1,0,0,0,0,1,6.0,6.0,4.3%,DET,15,2019
91,Darnell Savage Jr.,2,2,0,1,0,0,0,0,1,6.0,6.0,5.0%,JAC,15,2019
92,Kevin King,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,ATL,15,2019
93,Bless Austin,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
94,Will Parks,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
95,Curtis Riley,3,2,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
96,Jessie Bates III,4,0,0,0,0,0,0,0,1,6.0,6.0,68.8%,ATL,15,2019
97,Bradley Roby,3,0,0,1,0,0,0,0,1,6.0,6.0,0.0%,FA,15,2019
98,Joe Haden,2,0,0,0,0,0,0,0,1,5.5,5.5,1.0%,FA,15,2019
99,Jordan Whitehead,1,0,0,1,0,0,0,0,1,5.5,5.5,16.5%,TB,15,2019
100,Kemal Ishmael,1,0,0,0,0,1,0,0,1,5.5,5.5,0.0%,FA,15,2019
101,Eric Rowe,3,1,0,0,0,0,0,0,1,5.3,5.3,0.2%,FA,15,2019
102,Ahkello Witherspoon,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,15,2019
103,LeShaun Sims,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,15,2019
104,Darqueze Dennard,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,15,2019
105,Kareem Jackson,1,1,0,2,0,0,0,0,1,5.3,5.3,0.7%,FA,15,2019
106,Tashaun Gipson Sr.,3,1,0,0,0,0,0,0,1,5.3,5.3,0.2%,FA,15,2019
107,Tre Herndon,2,1,0,1,0,0,0,0,1,5.3,5.3,0.0%,NYG,15,2019
108,Isaac Yiadom,2,1,0,1,0,0,0,0,1,5.3,5.3,0.0%,SF,15,2019
109,Akeem King,2,3,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,15,2019
110,Donte Jackson,3,1,0,0,0,0,0,0,1,5.3,5.3,3.6%,PIT,15,2019
111,Maurice Canady,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,15,2019
112,Malcolm Jenkins,2,2,0,0,0,0,0,0,1,4.5,4.5,15.0%,FA,15,2019
113,Kevin Toliver II,2,0,0,1,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
114,Bashaud Breeland,1,2,0,1,0,0,0,0,1,4.5,4.5,1.0%,FA,15,2019
115,Pierre Desir,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
116,Vernon Hargreaves III,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
117,Byron Murphy Jr.,3,0,0,0,0,0,0,0,1,4.5,4.5,7.0%,MIN,15,2019
118,Nickell Robey-Coleman,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
119,Nate Hairston,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
120,Kyle Fuller,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
121,Holton Hill,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
122,Xavier Woods,3,0,0,0,0,0,0,0,1,4.5,4.5,11.4%,CAR,15,2019
123,Terrence Brooks,2,2,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
124,P.J. Williams,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,15,2019
125,Saquan Hampton,1,0,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,15,2019
126,Justin Bethel,0,0,0,0,0,0,1,0,1,4.0,4.0,0.0%,FA,15,2019
127,Sean Chandler,0,0,0,0,0,0,1,0,1,4.0,4.0,5.0%,FA,15,2019
128,Will Harris,2,1,0,0,0,0,0,0,1,3.8,3.8,0.0%,NO,15,2019
129,Marcus Peters,1,1,0,1,0,0,0,0,1,3.8,3.8,1.2%,FA,15,2019
130,Ronald Darby,1,1,0,1,0,0,0,0,1,3.8,3.8,2.2%,JAC,15,2019
131,Earl Thomas III,2,1,0,0,0,0,0,0,1,3.8,3.8,1.1%,FA,15,2019
132,Ibraheim Campbell,2,1,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,15,2019
133,Ugo Amadi,2,1,0,0,0,0,0,0,1,3.8,3.8,0.2%,NO,15,2019
134,Quincy Wilson,2,1,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,15,2019
135,Rayshawn Jenkins,2,1,0,0,0,0,0,0,1,3.8,3.8,25.1%,SEA,15,2019
136,Johnathan Joseph,1,1,0,1,0,0,0,0,1,3.8,3.8,0.0%,FA,15,2019
137,Darius Slay Jr.,2,1,0,0,0,0,0,0,1,3.8,3.8,10.0%,PHI,15,2019
138,Shawn Williams,2,1,0,0,0,0,0,0,1,3.8,3.8,10.0%,FA,15,2019
139,Jimmy Moreland,1,1,0,1,0,0,0,0,1,3.8,3.8,0.0%,FA,15,2019
140,Byron Jones,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
141,Daniel Sorensen,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
142,Micah Hyde,2,0,0,0,0,0,0,0,1,3.0,3.0,1.3%,FA,15,2019
143,A.J. Bouye,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
144,Dallin Leavitt,2,0,0,0,0,0,0,0,1,3.0,3.0,4.0%,FA,15,2019
145,Devin McCourty,1,2,0,0,0,0,0,0,1,3.0,3.0,4.4%,FA,15,2019
146,Michael J. Thomas,1,0,0,1,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
147,Gareon Conley,1,0,0,1,0,0,0,0,1,3.0,3.0,0.0%,DAL,15,2019
148,Jimmie Ward,2,0,0,0,0,0,0,0,1,3.0,3.0,9.3%,HOU,15,2019
149,Patrick Chung,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
150,T.J. Green,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
151,Adrian Phillips,2,0,0,0,0,0,0,0,1,3.0,3.0,0.6%,FA,15,2019
152,Buster Skrine,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
153,Minkah Fitzpatrick,2,0,0,0,0,0,0,0,1,3.0,3.0,36.6%,PIT,15,2019
154,Casey Hayward Jr.,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
155,Mackensie Alexander,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,15,2019
156,D.J. Reed Jr.,2,0,0,0,0,0,0,0,1,3.0,3.0,10.3%,NYJ,15,2019
