Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Ha Ha Clinton-Dix,7,2,0,2,2,0,0,1,1,31.0,31.0,0.0%,FA,3,2019
2,Donte Jackson,5,0,0,2,2,0,0,0,1,23.0,23.0,3.6%,PIT,3,2019
3,Tre'Davious White,2,0,0,2,2,1,0,0,1,22.5,22.5,5.3%,LAR,3,2019
4,Vonn Bell,5,4,0,1,0,0,1,1,1,22.0,22.0,5.4%,CIN,3,2019
5,Kyle Fuller,6,1,0,1,1,0,0,0,1,18.8,18.8,0.0%,FA,3,2019
6,Jordan Poyer,9,1,0,0,0,0,1,0,1,18.3,18.3,26.5%,MIA,3,2019
7,Brian Poole,10,2,0,1,0,0,0,0,1,18.0,18.0,0.0%,FA,3,2019
8,Marshon Lattimore,10,2,0,1,0,0,0,0,1,18.0,18.0,6.0%,NO,3,2019
9,T.J. Carrie,6,1,0,2,1,0,0,0,1,17.8,17.8,1.0%,FA,3,2019
10,Minkah Fitzpatrick,4,1,0,1,1,1,0,0,1,17.3,17.3,36.6%,PIT,3,2019
11,Jamal Adams,3,0,0,1,1,0,0,1,1,17.0,17.0,3.5%,FA,3,2019
12,Johnathan Joseph,8,1,0,2,0,0,0,0,1,15.8,15.8,0.0%,FA,3,2019
13,Josh Norman,3,1,1,1,1,0,0,0,1,15.8,15.8,3.0%,FA,3,2019
14,Eric Reid,6,0,1,0,0,0,0,0,1,15.5,15.5,0.0%,FA,3,2019
15,John Johnson III,2,7,0,1,1,0,0,0,1,14.8,14.8,0.0%,FA,3,2019
16,Darryl Roberts,8,0,0,0,0,0,0,0,1,14.5,14.5,0.0%,FA,3,2019
17,Justin Reid,7,2,0,0,0,0,0,0,1,14.5,14.5,33.2%,KC,3,2019
18,Joe Haden,6,2,0,1,0,0,0,0,1,14.5,14.5,1.0%,FA,3,2019
19,Trae Waynes,8,0,0,0,0,0,0,0,1,14.5,14.5,0.0%,FA,3,2019
20,Harrison Smith,4,1,0,1,1,0,0,0,1,13.3,13.3,18.5%,MIN,3,2019
21,Micah Hyde,4,1,0,0,0,1,0,0,1,13.3,13.3,1.3%,FA,3,2019
22,Landon Collins,6,2,0,0,0,0,0,0,1,13.0,13.0,0.0%,FA,3,2019
23,Jalen Ramsey,4,4,0,0,0,1,0,0,1,13.0,13.0,18.5%,MIA,3,2019
24,Terrell Edmunds,7,3,0,0,0,0,0,0,1,12.8,12.8,1.1%,JAC,3,2019
25,Chidobe Awuzie,5,3,0,2,0,0,0,0,1,12.8,12.8,2.2%,TEN,3,2019
26,Isaiah Oliver,6,1,0,2,0,0,0,0,1,12.8,12.8,0.4%,NYJ,3,2019
27,Bobby McCain,3,2,0,1,1,0,0,0,1,12.5,12.5,0.0%,FA,3,2019
28,Juston Burris,4,0,0,1,1,0,0,0,1,12.5,12.5,0.0%,FA,3,2019
29,Antoine Bethea,7,2,0,0,0,0,0,0,1,12.0,12.0,28.0%,FA,3,2019
30,Ronnie Harrison Jr.,4,6,0,1,0,0,0,0,1,12.0,12.0,0.6%,IND,3,2019
31,Jabrill Peppers,6,2,0,1,0,0,0,0,1,12.0,12.0,10.3%,NE,3,2019
32,Desmond King II,4,0,0,1,0,0,1,0,1,11.5,11.5,12.8%,HOU,3,2019
33,Kemal Ishmael,6,0,0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,3,2019
34,Mike Edwards,4,2,0,1,0,0,0,0,1,11.5,11.5,4.1%,BUF,3,2019
35,Arthur Maulet,1,0,0,0,0,0,1,1,1,11.5,11.5,0.8%,BAL,3,2019
