Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jordyn Brooks,15,5,0.0,0,0,0,0,0,1,31.3,31.3,25.7%,MIA,18,2021
2,Anthony Barr,6,5,2.0,0,0,0,0,0,1,25.8,25.8,0.0%,FA,18,2021
3,Uchenna Nwosu,6,1,1.0,1,0,0,0,0,1,25.3,25.3,17.7%,SEA,18,2021
4,Jacob Phillips,7,2,1.0,2,0,0,0,0,1,24.0,24.0,1.0%,HOU,18,2021
5,Damien Wilson,2,3,1.0,1,1,1,0,0,1,19.8,19.8,0.0%,DAL,18,2021
6,Ja'Whaun Bentley,9,8,0.0,0,0,0,0,0,1,19.5,19.5,15.8%,NE,18,2021
7,Lorenzo Carter,6,3,1.0,1,0,0,0,0,1,19.3,19.3,1.9%,ATL,18,2021
8,Von Miller,5,0,1.0,0,0,0,0,0,1,19.0,19.0,2.7%,BUF,18,2021
9,C.J. Mosley,11,2,0.0,0,0,0,0,0,1,18.0,18.0,65.6%,NYJ,18,2021
10,T.J. Watt,3,2,1.0,1,0,1,0,0,1,18.0,18.0,78.7%,PIT,18,2021
11,Nick Bolton,4,2,0.0,0,0,0,1,1,1,17.5,17.5,52.4%,KC,18,2021
12,Andrew Van Ginkel,5,1,1.0,0,0,0,0,0,1,17.3,17.3,11.0%,MIN,18,2021
13,Troy Reeder,4,4,1.0,1,0,0,0,0,1,17.0,17.0,1.7%,LAR,18,2021
14,Zach Cunningham,6,3,0.0,0,0,0,0,0,1,16.3,16.3,1.7%,FA,18,2021
15,Christian Kirksey,4,4,0.0,1,0,0,0,0,1,15.5,15.5,0.1%,FA,18,2021
16,Tae Crowder,5,7,0.0,0,0,0,0,0,1,15.3,15.3,0.0%,FA,18,2021
17,Markus Bailey,7,4,0.0,1,0,0,0,0,1,15.0,15.0,0.0%,ARI,18,2021
18,Foyesade Oluokun,7,6,0.0,0,0,0,0,0,1,15.0,15.0,94.0%,JAC,18,2021
19,Fred Warner,5,3,0.5,0,0,0,0,0,1,14.3,14.3,90.1%,SF,18,2021
20,Cody Barton,7,4,0.0,0,0,0,0,0,1,13.5,13.5,11.8%,DEN,18,2021
21,Tyus Bowser,5,1,0.0,0,0,0,0,0,1,13.3,13.3,0.6%,FA,18,2021
22,Leighton Vander Esch,3,3,0.0,1,1,0,0,0,1,13.3,13.3,2.0%,FA,18,2021
23,Kyle Van Noy,3,3,1.0,0,0,0,0,0,1,13.3,13.3,8.7%,BAL,18,2021
24,Dre Greenlaw,5,7,0.0,0,0,0,0,0,1,12.8,12.8,37.6%,SF,18,2021
25,Cole Holcomb,6,5,0.0,0,0,0,0,0,1,12.8,12.8,9.1%,PIT,18,2021
26,Denzel Perryman,8,1,0.0,0,0,0,0,0,1,12.8,12.8,11.6%,LAC,18,2021
27,Clay Johnston,5,6,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,18,2021
28,Kwon Alexander,2,1,0.0,0,0,1,1,0,1,11.8,11.8,1.0%,FA,18,2021
29,Kamu Grugier-Hill,5,2,0.0,0,0,0,0,0,1,11.5,11.5,7.0%,MIN,18,2021
30,Krys Barnes,5,2,0.0,0,0,0,0,0,1,11.5,11.5,8.5%,ARI,18,2021
31,Kevin Minter,5,2,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,18,2021
32,Matt Milano,3,0,1.0,0,0,0,0,0,1,11.0,11.0,22.9%,BUF,18,2021
33,Tremaine Edmunds,4,1,0.0,1,0,0,0,0,1,10.8,10.8,33.2%,CHI,18,2021
34,Derrick Barnes,4,1,1.0,0,0,0,0,0,1,10.8,10.8,9.4%,DET,18,2021
35,Jamin Davis,3,5,0.0,0,0,0,0,0,1,10.8,10.8,8.8%,WAS,18,2021
36,Travin Howard,5,2,0.0,1,0,0,0,0,1,10.5,10.5,0.2%,FA,18,2021
37,Josh Bynes,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,18,2021
38,Chandler Jones,1,1,1.0,0,0,1,0,0,1,10.3,10.3,0.6%,FA,18,2021
39,Deion Jones,4,2,0.0,0,0,0,0,0,1,10.0,10.0,2.5%,BUF,18,2021
40,Sam Eguavoen,0,0,0.0,0,0,0,1,1,1,10.0,10.0,0.0%,NYJ,18,2021
41,Jermaine Carter Jr.,3,3,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,18,2021
42,Isaiah Simmons,4,1,0.0,0,0,0,0,0,1,9.3,9.3,6.1%,NYG,18,2021
43,Nick Vigil,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,18,2021
44,Jerome Baker,3,3,0.0,1,0,0,0,0,1,8.3,8.3,14.2%,SEA,18,2021
45,Jaylon Smith,4,1,0.0,1,0,0,0,0,1,8.3,8.3,0.2%,FA,18,2021
46,Jalen Reeves-Maybin,4,3,0.0,0,0,0,0,0,1,8.3,8.3,1.2%,DET,18,2021
47,Kyler Fackrell,2,0,0.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,18,2021
48,K.J. Britt,2,1,0.0,1,0,0,0,0,1,7.8,7.8,8.9%,TB,18,2021
49,Anthony Walker Jr.,3,4,0.0,0,0,0,0,0,1,7.5,7.5,4.1%,MIA,18,2021
50,Baron Browning,3,2,0.0,1,0,0,0,0,1,7.5,7.5,5.8%,DEN,18,2021
51,Brandon Copeland,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,18,2021
52,Sam Franklin Jr.,5,0,0.0,0,0,0,0,0,1,7.5,7.5,0.4%,CAR,18,2021
