Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Alex Singleton,9,2,0.0,1,1,0,0,1,1,27.5,27.5,60.2%,DEN,16,2021
2,Foyesade Oluokun,8,6,0.0,1,1,0,0,0,1,25.5,25.5,94.0%,JAC,16,2021
3,Anthony Barr,5,1,0.0,2,2,0,0,0,1,21.3,21.3,0.0%,FA,16,2021
4,De'Vondre Campbell,12,1,0.0,1,0,0,0,0,1,20.3,20.3,20.5%,SF,16,2021
5,C.J. Mosley,6,4,1.0,0,0,1,0,0,1,20.0,20.0,65.6%,NYJ,16,2021
6,Jerome Baker,5,1,1.5,0,0,0,0,0,1,19.3,19.3,14.2%,SEA,16,2021
7,Jonas Griffith,6,7,0.0,0,0,0,0,0,1,19.3,19.3,3.1%,DEN,16,2021
8,T.J. Edwards,6,10,0.0,1,0,0,0,0,1,18.0,18.0,78.6%,CHI,16,2021
9,Rashan Gary,3,0,2.0,0,0,0,0,0,1,17.5,17.5,11.1%,GB,16,2021
10,Shaquil Barrett,2,2,1.0,2,0,0,0,0,1,16.5,16.5,8.3%,MIA,16,2021
11,Deion Jones,8,2,0.0,1,0,0,0,0,1,15.0,15.0,2.5%,BUF,16,2021
12,Jalen Reeves-Maybin,4,4,0.0,1,0,1,0,0,1,14.5,14.5,1.2%,DET,16,2021
13,E.J. Speed,8,1,0.0,1,0,0,0,0,1,14.3,14.3,39.2%,IND,16,2021
14,Neville Hewitt,8,3,0.0,0,0,0,0,0,1,14.3,14.3,0.0%,HOU,16,2021
15,Jordyn Brooks,6,3,0.0,2,0,0,0,0,1,14.3,14.3,25.7%,MIA,16,2021
16,Samson Ebukam,3,1,1.5,0,0,0,0,0,1,13.8,13.8,8.6%,IND,16,2021
17,Patrick Queen,4,5,0.0,1,0,0,0,0,1,13.8,13.8,43.0%,PIT,16,2021
18,Robert Spillane,5,8,0.0,0,0,0,0,0,1,13.5,13.5,33.6%,LV,16,2021
