Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Micah Parsons,8,2,2.5,0,0,0,0,0,1,31.0,31.0,77.6%,DAL,9,2021
2,T.J. Watt,4,3,3.0,1,0,0,0,0,1,29.3,29.3,78.7%,PIT,9,2021
3,Anthony Walker Jr.,12,2,1.0,0,0,0,0,0,1,26.0,26.0,4.1%,MIA,9,2021
4,Markus Golden,3,2,3.0,0,0,0,0,0,1,25.5,25.5,0.6%,FA,9,2021
5,Roquan Smith,6,6,1.0,0,0,0,0,0,1,22.5,22.5,90.5%,BAL,9,2021
6,Bobby Okereke,8,3,0.0,1,1,0,0,0,1,20.8,20.8,79.2%,NYG,9,2021
7,Jordan Hicks,5,3,0.0,0,0,0,2,0,1,20.3,20.3,29.8%,CLE,9,2021
8,Eric Kendricks,9,9,0.0,0,0,0,0,0,1,20.3,20.3,32.2%,DAL,9,2021
9,Josh Bynes,8,3,0.0,1,0,0,0,0,1,18.3,18.3,0.0%,FA,9,2021
10,Leighton Vander Esch,7,5,0.0,0,0,0,0,0,1,16.8,16.8,2.0%,FA,9,2021
11,Kamu Grugier-Hill,5,3,0.0,0,0,1,0,0,1,16.3,16.3,7.0%,MIN,9,2021
12,Jerome Baker,5,2,0.0,1,1,0,0,0,1,15.5,15.5,14.2%,SEA,9,2021
13,Jordan Jenkins,2,2,1.5,0,0,0,0,0,1,15.5,15.5,0.0%,FA,9,2021
14,Deion Jones,6,4,0.0,2,0,0,0,0,1,15.0,15.0,2.5%,BUF,9,2021
15,Shaq Thompson,6,4,0.0,0,0,0,0,0,1,14.5,14.5,14.7%,CAR,9,2021
16,Krys Barnes,7,2,0.0,0,0,0,0,0,1,14.5,14.5,8.5%,ARI,9,2021
17,T.J. Edwards,5,9,0.0,0,0,0,0,0,1,14.3,14.3,78.6%,CHI,9,2021
18,Denzel Perryman,7,3,0.0,1,0,0,0,0,1,14.3,14.3,11.6%,LAC,9,2021
