Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Shaquil Barrett,5,3,2.0,0,0,1,1,0,1,28.3,28.3,8.3%,MIA,12,2021
2,Shaquille Leonard,12,3,0.0,1,0,1,0,0,1,25.8,25.8,21.8%,FA,12,2021
3,Alex Singleton,7,4,0.0,1,0,0,0,0,1,22.5,22.5,60.2%,DEN,12,2021
4,Ja'Whaun Bentley,4,6,1.0,0,0,2,0,0,1,22.5,22.5,15.8%,NE,12,2021
5,Azeez Al-Shaair,7,1,0.0,1,1,0,1,0,1,21.8,21.8,42.8%,HOU,12,2021
6,Patrick Queen,8,0,0.0,0,0,0,1,0,1,21.0,21.0,43.0%,PIT,12,2021
7,Bobby Wagner,10,4,0.0,1,0,0,0,0,1,19.5,19.5,72.2%,WAS,12,2021
8,Jeremiah Owusu-Koramoah,6,7,0.5,0,0,0,0,0,1,18.8,18.8,29.4%,CLE,12,2021
9,Jordyn Brooks,10,4,0.0,0,0,0,0,0,1,18.0,18.0,25.7%,MIA,12,2021
10,Krys Barnes,7,2,0.0,1,0,0,1,0,1,17.5,17.5,8.5%,ARI,12,2021
11,Robert Quinn,4,1,1.0,0,0,1,0,0,1,17.3,17.3,1.2%,FA,12,2021
12,Shaq Thompson,10,3,0.0,0,0,0,0,0,1,17.3,17.3,14.7%,CAR,12,2021
13,Lavonte David,5,2,0.0,1,0,0,1,0,1,17.0,17.0,52.1%,TB,12,2021
14,Troy Reeder,6,7,0.0,0,0,0,0,0,1,16.8,16.8,1.7%,LAR,12,2021
15,Kamu Grugier-Hill,6,1,1.0,0,0,0,0,0,1,16.3,16.3,7.0%,MIN,12,2021
16,Micah Parsons,4,1,1.0,0,0,0,0,0,1,15.8,15.8,77.6%,DAL,12,2021
17,Kyzir White,9,3,0.0,0,0,0,0,0,1,15.8,15.8,22.2%,ARI,12,2021
18,Matt Milano,6,2,0.0,0,0,0,0,0,1,15.5,15.5,22.9%,BUF,12,2021
19,Zach Cunningham,6,2,0.0,0,0,0,0,0,1,15.5,15.5,1.7%,FA,12,2021
20,Anthony Walker Jr.,8,4,0.0,0,0,0,0,0,1,15.0,15.0,4.1%,MIA,12,2021
21,Quincy Williams,4,3,1.0,0,0,0,0,0,1,14.8,14.8,51.1%,NYJ,12,2021
22,Demario Davis,6,4,0.0,0,0,0,0,0,1,14.5,14.5,22.0%,NO,12,2021
23,Tae Crowder,4,2,0.0,1,1,0,0,0,1,14.0,14.0,0.0%,FA,12,2021
24,Matthew Judon,4,2,1.0,0,0,0,0,0,1,14.0,14.0,17.4%,NE,12,2021
25,Mykal Walker,5,6,0.0,1,0,0,0,0,1,13.5,13.5,2.1%,WAS,12,2021
26,Joe Schobert,8,2,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,12,2021
27,Alex Anzalone,5,4,0.0,2,0,0,0,0,1,13.5,13.5,31.4%,DET,12,2021
28,Kyle Van Noy,1,4,0.0,3,0,1,0,0,1,13.0,13.0,8.7%,BAL,12,2021
29,Tyus Bowser,2,2,1.0,1,0,0,0,0,1,12.5,12.5,0.6%,FA,12,2021
30,Bobby Okereke,5,3,0.0,0,0,0,0,0,1,12.3,12.3,79.2%,NYG,12,2021
31,Kwon Alexander,3,1,0.0,1,1,0,0,0,1,11.8,11.8,1.0%,FA,12,2021
32,Rashan Gary,2,1,1.0,0,0,1,0,0,1,11.8,11.8,11.1%,GB,12,2021
33,Nick Vigil,4,4,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,12,2021
34,Foyesade Oluokun,5,5,0.0,0,0,0,0,0,1,11.3,11.3,94.0%,JAC,12,2021
35,Jayon Brown,5,3,0.0,1,0,0,0,0,1,11.3,11.3,2.0%,FA,12,2021
36,Alex Highsmith,3,2,0.0,0,0,0,0,0,1,11.0,11.0,25.8%,PIT,12,2021
37,Baron Browning,5,2,0.0,1,0,0,0,0,1,10.5,10.5,5.8%,DEN,12,2021
38,Cory Littleton,5,4,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,12,2021
39,Tremaine Edmunds,5,3,0.0,0,0,0,0,0,1,9.8,9.8,33.2%,CHI,12,2021
40,C.J. Mosley,3,5,0.0,1,0,0,0,0,1,9.8,9.8,65.6%,NYJ,12,2021
41,Anthony Barr,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,12,2021
42,Myles Jack,4,4,0.0,0,0,0,0,0,1,9.0,9.0,0.2%,FA,12,2021
43,Logan Wilson,6,0,0.0,0,0,0,0,0,1,9.0,9.0,63.3%,CIN,12,2021
44,Jacob Martin,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.4%,CHI,12,2021
45,Preston Smith,2,0,0.0,1,0,0,1,0,1,8.5,8.5,10.7%,GB,12,2021
46,Cole Holcomb,2,2,0.0,0,0,0,1,0,1,8.5,8.5,9.1%,PIT,12,2021
47,Neville Hewitt,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,HOU,12,2021
48,Von Miller,3,2,0.0,0,0,0,0,0,1,8.5,8.5,2.7%,BUF,12,2021
49,Reggie Ragland,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,12,2021
50,Kenny Young,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,12,2021
