Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Chandler Jones,6,0,5.0,0,0,2,0,0,1,47.0,47.0,0.6%,FA,1,2021
2,Shaq Thompson,5,5,1.0,2,1,0,0,0,1,25.8,25.8,14.7%,CAR,1,2021
3,Justin Hollins,6,2,2.0,0,0,1,0,0,1,25.0,25.0,0.0%,FA,1,2021
4,Nick Vigil,8,2,1.0,0,0,0,0,0,1,22.5,22.5,0.0%,FA,1,2021
5,Christian Kirksey,5,1,0.0,2,1,0,0,0,1,21.3,21.3,0.1%,FA,1,2021
6,Germaine Pratt,6,2,0.0,0,0,1,1,0,1,21.0,21.0,17.4%,CIN,1,2021
7,Von Miller,3,0,2.0,0,0,0,0,0,1,20.0,20.0,2.7%,BUF,1,2021
8,Isaiah Simmons,7,2,0.0,2,1,0,0,0,1,20.0,20.0,6.1%,NYG,1,2021
9,Dre Greenlaw,4,2,0.0,1,1,0,0,1,1,20.0,20.0,37.6%,SF,1,2021
10,T.J. Watt,3,0,2.0,0,0,1,0,0,1,19.0,19.0,78.7%,PIT,1,2021
11,Bobby Wagner,6,7,0.0,1,0,0,0,0,1,18.3,18.3,72.2%,WAS,1,2021
12,Patrick Queen,6,3,1.0,0,0,0,0,0,1,17.8,17.8,43.0%,PIT,1,2021
13,Kenny Young,5,5,0.0,1,0,0,1,0,1,16.8,16.8,0.0%,FA,1,2021
14,Azeez Al-Shaair,4,3,0.0,2,0,0,0,0,1,16.3,16.3,42.8%,HOU,1,2021
15,Devin Bush Jr.,6,4,0.0,0,0,1,0,0,1,16.0,16.0,4.8%,CLE,1,2021
16,Eric Kendricks,6,9,0.0,0,0,0,0,0,1,15.8,15.8,32.2%,DAL,1,2021
17,Jerome Baker,9,3,0.0,0,0,0,0,0,1,15.8,15.8,14.2%,SEA,1,2021
18,Deion Jones,4,7,0.0,1,0,0,0,0,1,15.3,15.3,2.5%,BUF,1,2021
19,Denzel Perryman,5,5,0.0,0,0,0,1,0,1,15.3,15.3,11.6%,LAC,1,2021
20,Kenneth Murray Jr.,5,4,0.0,0,0,0,1,0,1,14.5,14.5,14.8%,TEN,1,2021
21,Myles Jack,6,3,0.0,0,0,0,0,0,1,13.8,13.8,0.2%,FA,1,2021
22,Blake Martinez,6,3,0.0,0,0,0,0,0,1,13.8,13.8,0.0%,FA,1,2021
23,Cole Holcomb,7,4,0.0,0,0,0,0,0,1,13.5,13.5,9.1%,PIT,1,2021
24,Fred Warner,7,4,0.0,0,0,0,0,0,1,13.5,13.5,90.1%,SF,1,2021
25,Jordyn Brooks,7,4,0.0,0,0,0,0,0,1,13.5,13.5,25.7%,MIA,1,2021
