Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Nick Bosa,3,0,3.0,0,0,1,0,0,1,25.5,25.5,63.7%,SF,13,2022
2,Joshua Uche,6,1,2.0,0,0,1,0,0,1,21.8,21.8,1.0%,NE,13,2022
3,Jonathan Allen,7,1,1.0,0,0,1,0,0,1,21.8,21.8,14.9%,WAS,13,2022
4,Christian Wilkins,8,4,0.0,0,0,1,0,0,1,21.5,21.5,48.7%,LV,13,2022
5,Quinnen Williams,4,1,1.0,1,0,0,0,0,1,19.8,19.8,27.2%,NYJ,13,2022
6,Michael Hoecht,3,0,2.0,0,0,1,0,0,1,19.0,19.0,16.3%,LAR,13,2022
7,Daron Payne,3,1,2.0,0,0,0,0,0,1,18.3,18.3,15.4%,WAS,13,2022
8,Kwity Paye,6,3,1.0,0,0,0,0,0,1,17.8,17.8,15.0%,IND,13,2022
9,Dexter Lawrence II,4,5,1.0,0,0,0,0,0,1,16.3,16.3,12.5%,NYG,13,2022
10,DeShawn Williams,2,2,2.0,0,0,0,0,0,1,15.0,15.0,0.6%,BUF,13,2022
11,Josh Sweat,2,2,2.0,0,0,0,0,0,1,15.0,15.0,14.1%,PHI,13,2022
12,Osa Odighizuwa,3,2,1.0,0,0,1,0,0,1,14.0,14.0,6.1%,DAL,13,2022
13,Cameron Heyward,2,2,1.0,1,0,0,0,0,1,12.5,12.5,23.1%,PIT,13,2022
14,A.J. Epenesa,2,0,1.0,0,0,0,0,0,1,12.0,12.0,3.2%,BUF,13,2022
15,Carl Granderson,3,1,0.0,0,0,0,1,0,1,11.8,11.8,29.4%,NO,13,2022
16,Pat Jones II,3,1,1.0,0,0,0,0,0,1,11.8,11.8,0.4%,MIN,13,2022
17,Kayvon Thibodeaux,2,3,1.0,0,0,0,0,0,1,11.8,11.8,23.7%,NYG,13,2022
18,Zach Sieler,5,2,0.5,0,0,0,0,0,1,11.0,11.0,28.8%,MIA,13,2022
19,Carl Nassib,2,0,1.0,1,0,0,0,0,1,11.0,11.0,0.0%,FA,13,2022
20,Jihad Ward,1,2,1.0,0,0,1,0,0,1,11.0,11.0,0.2%,MIN,13,2022
21,Mario Edwards Jr.,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,HOU,13,2022
22,Sam Hubbard,3,0,1.0,0,0,0,0,0,1,11.0,11.0,21.9%,CIN,13,2022
23,Jonathon Cooper,1,4,1.0,0,0,0,0,0,1,11.0,11.0,17.6%,DEN,13,2022
24,George Karlaftis III,3,0,1.0,0,0,0,0,0,1,11.0,11.0,12.6%,KC,13,2022
25,Carl Lawson,2,1,1.0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,13,2022
26,Javon Hargrave,2,1,1.0,0,0,0,0,0,1,10.3,10.3,14.8%,SF,13,2022
27,Roy Lopez,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,ARI,13,2022
28,Davon Godchaux,3,7,0.0,0,0,0,0,0,1,9.8,9.8,4.4%,NE,13,2022
29,Darrell Taylor,2,0,1.0,0,0,0,0,0,1,9.5,9.5,1.1%,SEA,13,2022
30,Fletcher Cox,1,1,1.0,0,0,0,0,0,1,8.8,8.8,1.1%,FA,13,2022
31,Brandon Graham,1,1,1.0,0,0,0,0,0,1,8.8,8.8,2.3%,PHI,13,2022
32,Sam Williams,1,1,0.0,0,0,0,1,0,1,8.8,8.8,2.1%,DAL,13,2022
33,Justin Ellis,1,1,1.0,0,0,0,0,0,1,8.8,8.8,2.0%,FA,13,2022
34,Johnathan Hankins,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,SEA,13,2022
35,Carlos Dunlap II,4,0,0.0,0,0,0,0,0,1,8.5,8.5,3.0%,FA,13,2022
36,Larry Ogunjobi,4,0,0.0,0,0,0,0,0,1,8.5,8.5,2.3%,PIT,13,2022
37,Melvin Ingram III,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,13,2022
38,Odafe Oweh,1,0,1.0,0,0,0,0,0,1,8.0,8.0,6.4%,BAL,13,2022
39,Joseph Ossai,1,0,1.0,0,0,0,0,0,1,8.0,8.0,0.8%,CIN,13,2022
40,Travon Walker,2,3,0.0,0,0,0,0,0,1,7.8,7.8,11.9%,JAC,13,2022
41,Jason Pierre-Paul,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.0%,FA,13,2022
42,William Gholston,4,2,0.0,0,0,0,0,0,1,7.5,7.5,1.6%,TB,13,2022
43,Cameron Jordan,1,0,0.0,1,0,1,0,0,1,7.0,7.0,5.8%,NO,13,2022
44,Myles Garrett,3,0,0.0,0,0,0,0,0,1,7.0,7.0,63.8%,CLE,13,2022
45,Shaq Lawson,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,13,2022
46,Maxx Crosby,2,0,0.0,0,0,1,0,0,1,7.0,7.0,69.0%,LV,13,2022
47,Dominique Robinson,4,1,0.0,0,0,0,0,0,1,6.8,6.8,1.0%,CHI,13,2022
48,Rashad Weaver,2,1,0.0,0,0,0,0,0,1,6.3,6.3,0.6%,TEN,13,2022
49,DJ Reader,3,0,0.0,1,0,0,0,0,1,6.0,6.0,2.1%,DET,13,2022
50,Perrion Winfrey,2,4,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,13,2022
51,DaVon Hamilton,0,5,0.5,0,0,0,0,0,1,5.8,5.8,0.6%,JAC,13,2022
52,D.J. Wonnum,2,0,0.0,0,0,0,0,0,1,5.5,5.5,13.8%,CAR,13,2022
53,Al Woods,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,13,2022
54,Tim Settle,1,0,0.0,0,0,1,0,0,1,5.5,5.5,0.4%,HOU,13,2022
55,Haason Reddick,0,2,1.0,0,0,0,0,0,1,5.5,5.5,17.4%,NYJ,13,2022
56,Danielle Hunter,2,1,0.0,1,0,0,0,0,1,5.3,5.3,52.9%,HOU,13,2022
57,Grady Jarrett,3,1,0.0,0,0,0,0,0,1,5.3,5.3,5.7%,ATL,13,2022
58,Grover Stewart,2,3,0.0,0,0,0,0,0,1,5.3,5.3,3.6%,IND,13,2022
59,B.J. Hill,3,1,0.0,0,0,0,0,0,1,5.3,5.3,5.8%,CIN,13,2022
60,Alex Wright,1,3,0.0,1,0,0,0,0,1,5.3,5.3,0.8%,CLE,13,2022
61,Jonah Williams,1,5,0.0,0,0,0,0,0,1,5.3,5.3,0.4%,MIN,13,2022
62,Greg Rousseau,1,3,0.0,1,0,0,0,0,1,5.3,5.3,15.3%,BUF,13,2022
63,Jaelan Phillips,1,2,0.5,0,0,0,0,0,1,5.0,5.0,9.8%,MIA,13,2022
64,Armon Watts,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.8%,NE,13,2022
65,Poona Ford,1,1,0.0,0,0,0,0,0,1,4.8,4.8,0.8%,LAC,13,2022
66,Cam Sample,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.6%,CIN,13,2022
67,Morgan Fox,2,2,0.0,0,0,0,0,0,1,4.5,4.5,2.3%,LAC,13,2022
68,Al-Quadin Muhammad,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,13,2022
69,Christian Elliss,3,0,0.0,0,0,0,0,0,1,4.5,4.5,0.6%,NE,13,2022
70,Vernon Butler,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,13,2022
71,John Cominsky,2,0,0.0,1,0,0,0,0,1,4.5,4.5,1.3%,DET,13,2022
72,Chris Jones,1,4,0.0,0,0,0,0,0,1,4.5,4.5,25.6%,KC,13,2022
73,Sebastian Joseph-Day,1,4,0.0,0,0,0,0,0,1,4.5,4.5,2.2%,TEN,13,2022
74,Josh Allen,2,0,0.0,1,0,0,0,0,1,4.5,4.5,44.0%,JAC,13,2022
