Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Haason Reddick,4,0,2.0,0,0,2,2,0,1,32.5,32.5,17.4%,NYJ,4,2022
2,Jonathan Allen,5,3,1.0,1,0,0,0,0,1,25.3,25.3,14.9%,WAS,4,2022
3,Maxx Crosby,4,0,2.0,0,0,0,0,0,1,24.0,24.0,69.0%,LV,4,2022
4,Odafe Oweh,6,1,1.0,0,0,1,0,0,1,20.3,20.3,6.4%,BAL,4,2022
5,Brian Burns,4,3,1.0,0,0,0,0,0,1,19.8,19.8,41.8%,NYG,4,2022
6,Zach Allen,3,3,1.0,3,0,0,0,0,1,17.8,17.8,11.0%,DEN,4,2022
7,Denico Autry,2,0,2.0,0,0,1,0,0,1,17.5,17.5,10.5%,HOU,4,2022
8,Nick Bosa,3,0,2.0,0,0,0,0,0,1,17.5,17.5,63.7%,SF,4,2022
9,Jihad Ward,4,0,1.0,0,0,1,0,0,1,16.5,16.5,0.2%,MIN,4,2022
10,Dexter Lawrence II,2,3,2.0,0,0,0,0,0,1,15.8,15.8,12.5%,NYG,4,2022
11,Jarran Reed,4,4,1.0,0,0,0,0,0,1,15.5,15.5,5.8%,SEA,4,2022
12,D.J. Jones,2,1,1.0,1,0,0,0,0,1,14.3,14.3,4.4%,DEN,4,2022
13,Josh Allen,3,4,1.0,0,0,0,0,0,1,14.0,14.0,44.0%,JAC,4,2022
14,Sebastian Joseph-Day,2,2,1.0,0,0,0,0,0,1,13.5,13.5,2.2%,TEN,4,2022
15,Rashad Weaver,2,0,1.0,0,0,1,0,0,1,13.5,13.5,0.6%,TEN,4,2022
16,Quinnen Williams,3,3,1.0,0,0,0,0,0,1,13.3,13.3,27.2%,NYJ,4,2022
17,Grady Jarrett,3,2,1.0,0,0,0,0,0,1,12.5,12.5,5.7%,ATL,4,2022
18,Dante Fowler Jr.,2,0,1.0,0,0,0,0,0,1,12.0,12.0,3.7%,WAS,4,2022
19,Neville Gallimore,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.6%,MIA,4,2022
20,Aaron Donald,4,1,0.0,0,0,0,0,0,1,11.8,11.8,11.6%,FA,4,2022
21,Dalvin Tomlinson,1,3,1.0,0,0,1,0,0,1,11.8,11.8,2.1%,CLE,4,2022
22,Jermaine Johnson II,3,1,1.0,0,0,0,0,0,1,11.8,11.8,9.2%,NYJ,4,2022
