Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Brandon Graham,4,0,3.0,0,0,1,0,0,1,29.5,29.5,2.3%,PHI,14,2022
2,Joshua Uche,4,1,3.0,0,0,0,0,0,1,26.3,26.3,1.0%,NE,14,2022
3,Myles Garrett,4,2,2.0,2,0,0,0,0,1,26.0,26.0,63.8%,CLE,14,2022
4,Christian Wilkins,6,3,1.0,0,0,0,0,0,1,20.3,20.3,48.7%,LV,14,2022
5,Greg Rousseau,2,0,2.0,1,0,1,0,0,1,19.0,19.0,15.3%,BUF,14,2022
6,A.J. Epenesa,4,1,1.0,1,0,1,0,0,1,18.8,18.8,3.2%,BUF,14,2022
7,Quinnen Williams,3,0,2.0,0,0,0,0,0,1,17.5,17.5,27.2%,NYJ,14,2022
8,Jaelan Phillips,4,2,1.0,0,0,0,0,0,1,16.5,16.5,9.8%,MIA,14,2022
9,Dalvin Tomlinson,8,2,0.0,0,0,0,0,0,1,16.0,16.0,2.1%,CLE,14,2022
10,Maxx Crosby,2,2,1.0,1,0,0,0,0,1,15.0,15.0,69.0%,LV,14,2022
11,Josh Allen,3,0,1.0,0,0,0,1,0,1,15.0,15.0,44.0%,JAC,14,2022
12,Arden Key,2,2,1.0,0,0,0,1,0,1,15.0,15.0,2.5%,TEN,14,2022
13,Chris Jones,4,0,1.0,1,0,0,0,0,1,14.0,14.0,25.6%,KC,14,2022
14,Bruce Irvin,3,3,1.0,0,0,0,0,0,1,13.3,13.3,0.2%,FA,14,2022
15,Milton Williams,2,1,1.0,0,0,0,0,0,1,12.8,12.8,2.5%,PHI,14,2022
16,Fletcher Cox,4,0,1.0,0,0,0,0,0,1,12.5,12.5,1.1%,FA,14,2022
17,Aidan Hutchinson,2,0,1.0,0,0,0,0,0,1,12.0,12.0,55.7%,DET,14,2022
18,Travon Walker,2,1,1.0,0,0,1,0,0,1,11.8,11.8,11.9%,JAC,14,2022
19,Anthony Nelson,3,4,0.0,0,0,1,0,0,1,11.5,11.5,0.4%,TB,14,2022
20,George Karlaftis III,1,2,1.0,1,0,0,0,0,1,11.0,11.0,12.6%,KC,14,2022
21,Carl Nassib,3,0,0.0,1,0,0,0,0,1,11.0,11.0,0.0%,FA,14,2022
